Scheme Name,Net Asset Value
quant Overnight Fund - IDCW Option - Regular Plan,10.27
 
Samco Mutual Fund
 
Samco Overnight Fund - Direct Plan - Growth Option,1037.9521
Samco Overnight Fund - Regular Plan - Growth Option,1036.7137
 
SBI Mutual Fund
 
SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),1141.8641
SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,3678.8422
SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1166.0103
SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),1139.1660
SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,3637.2259
SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1163.1842
 
Shriram Mutual Fund
 
Shriram Overnight Fund -  Direct Growth,10.4584
Shriram Overnight Fund -  Regular Fortnightly IDCW,10.0049
Shriram Overnight Fund - Direct Daily IDCW,10.0000
Shriram Overnight Fund - Direct Fortnightly IDCW,10.0046
Shriram Overnight Fund - Regular Daily IDCW,10.0000
Shriram Overnight Fund - Regular Growth,10.4510
Shriram Overnight Fund - Regular Monthly IDCW,10.0018
Shriram Overnight Fund - Regular Weekly IDCW,10.0018
 
Sundaram Mutual Fund
 
Sundaram Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),1000.0300
Sundaram Overnight Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),1064.1671
Sundaram Overnight Fund Direct Plan - Growth,1200.9560
Sundaram Overnight Fund Direct Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW),1047.6991
Sundaram Overnight Fund Direct Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),1047.6991
Sundaram Overnight Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),1048.8721
Sundaram Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),1000.0300
Sundaram Overnight Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),1065.5828
Sundaram Overnight Fund Regular Plan - Growth,1196.0932
Sundaram Overnight Fund Regular Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW),1043.8974
Sundaram Overnight Fund Regular Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),1043.8974
Sundaram Overnight Fund Regular Plan - Weekly Payout of Income Distribution cum Capital Withdrawal (IDCW),1047.8026
Sundaram Overnight Fund Unclaimed IDCW beyond three years,1000.0000
Sundaram Overnight Fund Unclaimed IDCW upto three years,1069.6945
Sundaram Overnight Fund Unclaimed Redemption  beyond three years,1000.0000
Sundaram Overnight Fund Unclaimed Redemption upto three years,1069.6841
 
Tata Mutual Fund
 
TATA Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   ,1000.0000
TATA Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   ,1000.0000
Tata Overnight Fund-Direct Plan-Growth,1192.2098
Tata Overnight Fund-Regular Plan-Growth,1186.9359
 
Trust Mutual Fund
 
TRUST MF OVERNIGHT FUND-DIRECT PLAN-DAILY IDCW REINVESTMENT,1070.4959
TRUST MF OVERNIGHT FUND-DIRECT PLAN-GROWTH,1070.5125
TRUST MF OVERNIGHT FUND-REGULAR PLAN-DAILY IDCW REINVESTMENT,1070.025
TRUST MF OVERNIGHT FUND-REGULAR-GROWTH,1069.8031
 
Union Mutual Fund
 
Union Overnight Fund - Direct Plan - Daily IDCW Option,1000.7630
Union Overnight Fund - Direct Plan - Growth Option,1189.8626
Union Overnight Fund - Direct Plan - Monthly IDCW Option,1004.2407
Union Overnight Fund - Regular Plan - Daily IDCW Option,1001.1439
Union Overnight Fund - Regular Plan - Growth Option,1185.0357
Union Overnight Fund - Regular Plan - Monthly IDCW Option,1004.1686
Union Overnight Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,1000.0000
Union Overnight Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,1072.6848
Union Overnight Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,1000.0000
Union Overnight Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,1072.7119
 
UTI Mutual Fund
 
UTI - Overnight  Fund - Regular Plan - Growth Option,3063.5247
UTI - Overnight Fund - Direct Plan - Growth Option,3093.4659
UTI Overnight Fund - Direct Plan - Daily IDCW,1371.6621
UTI Overnight Fund - Direct Plan - Periodic IDCW,1623.4908
UTI Overnight Fund - Regular Plan - Daily IDCW,1370.8617
UTI Overnight Fund - Regular Plan - Periodic IDCW,1578.2206
 
Open Ended Schemes(Debt Scheme - Short Duration Fund)
 
Aditya Birla Sun Life Mutual Fund
 
Aditya Birla Sun Life Short Term Fund - DIRECT - IDCW,12.1247
Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,43.3542
Aditya Birla Sun Life Short Term Fund - Growth - Regular Plan,40.6169
Aditya Birla Sun Life Short Term Fund - REGULAR - IDCW,16.8833
Aditya Birla Sun Life Short Term Fund - REGULAR - Quarterly IDCW,10.6635
Aditya Birla Sun Life Short Term Fund-Quarterly-IDCW-Direct,11.1578
 
Axis Mutual Fund
 
Axis Short Term Fund - Direct Plan - Growth Option,28.4255
Axis Short Term Fund - Direct Plan - Monthly IDCW,10.0742
Axis Short Term Fund - Direct Plan - Regular IDCW,17.3928
Axis Short Term Fund - Direct Plan - Weekly IDCW,10.2449
Axis Short Term Fund - Regular Plan - Bonus Option,22.3737
Axis Short Term Fund - Regular Plan - Growth Option,26.3593
Axis Short Term Fund - Regular Plan - Monthly IDCW,10.2546
Axis Short Term Fund - Regular Plan - Regular IDCW,17.6338
Axis Short Term Fund - Regular Plan - Weekly IDCW,10.3967
Axis Short Term Fund - Retail Plan - Growth Option,26.0637
Axis Short Term Fund - Retail Plan - Monthly IDCW,10.0692
Axis Short Term Fund - Retail Plan - Weekly IDCW,10.2270
 
Bandhan Mutual Fund
 
BANDHAN Bond Fund - Short Term - Direct Plan - Annual IDCW,10.8286
BANDHAN Bond Fund - Short Term - Direct Plan - Quarterly IDCW,10.5702
BANDHAN Bond Fund - Short Term - Regular Plan - Annual IDCW,10.6227
BANDHAN Bond Fund - Short Term - Regular Plan - Fortnightly IDCW,10.4322
BANDHAN Bond Fund - Short Term - Regular Plan - Periodic IDCW,18.1038
BANDHAN Bond Fund - Short Term - Regular Plan - Quarterly IDCW,10.6542
BANDHAN Bond Fund - Short Term Plan - Plan B - Fortnightly Dividend,14.25207048
BANDHAN Bond Fund - Short Term Plan - Plan C  - Fortnightly Dividend,11.21885202
BANDHAN Bond Fund - Short Term Plan - Plan C  - Growth,18.70210837
BANDHAN Bond Fund - Short Term Plan - Plan C  - Monthly Dividend,14.74155325
BANDHAN Bond Fund - Short Term Plan - Plan D - Growth,22.16392015
BANDHAN Bond Fund - Short Term Plan - Plan D - Monthly Dividend,17.71169997
BANDHAN Bond Fund - Short Term Plan - Plan D- Fortnightly Dividend,12.03375677
BANDHAN Bond Fund - Short Term-Direct Plan-Fortnightly IDCW,10.3894
BANDHAN Bond Fund - Short Term-Direct Plan-Growth,51.7168
BANDHAN Bond Fund - Short Term-Direct Plan-Monthly IDCW,10.4041
BANDHAN Bond Fund - Short Term-Direct Plan-Periodic IDCW,18.6702
 
Bank of India Mutual Fund
 
BANK OF INDIA Short Term Income Fund-Direct Plan- Growth,24.4946
BANK OF INDIA Short Term Income Fund-Direct Plan- Monthly IDCW,11.9106
BANK OF INDIA Short Term Income Fund-Direct Plan- Quarterly IDCW,11.2933
BANK OF INDIA Short Term Income Fund-Regular Plan- Growth,22.7881
BANK OF INDIA Short Term Income Fund-Regular Plan- Monthly IDCW,11.6932
BANK OF INDIA Short Term Income Fund-Regular Plan- Quarterly IDCW,11.5232
 
Baroda BNP Paribas Mutual Fund
 
Baroda BNP Paribas Short Duration Fund - Direct Plan - Growth Option,26.7550
Baroda BNP Paribas Short Duration Fund - Direct Plan - Monthly IDCW Option,10.2285
Baroda BNP Paribas Short Duration Fund - Direct Plan - Quarterly IDCW,11.0417
Baroda BNP Paribas Short Duration Fund - Regular Plan - Growth Option,25.0061
Baroda BNP Paribas Short Duration Fund - Regular Plan - Monthly IDCW Option,10.1885
Baroda BNP Paribas Short Duration Fund - Regular Plan - Quarterly IDCW,10.6230
 
Canara Robeco Mutual Fund
 
CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,23.6531
CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),16.9196
CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment),16.3634
CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - GROWTH OPTION,21.9641
CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),15.0397
CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),14.8957
 
DSP Mutual Fund
 
DSP Short Term Fund - Direct Plan - Growth,42.8912
DSP Short Term Fund - Direct Plan - IDCW,12.0487
DSP Short Term Fund - Direct Plan - IDCW - Monthly,11.5715
DSP Short Term Fund - Direct Plan - IDCW - Weekly,10.2037
DSP Short Term Fund - IDCW - Monthly,11.4856
DSP Short Term Fund - Regular Plan - Growth,39.9944
DSP Short Term Fund - Regular Plan - IDCW,12.0906
DSP Short Term Fund - Regular Plan - Regular Plan - IDCW - Weekly,10.2030
 
Franklin Templeton Mutual Fund
 
Franklin India Short Tem Income Plan - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Retail Plan Growth Option,0.0000
Franklin India Short Term Income Plan -  Retail Plan - Direct - Monthly - IDCW,1427.1370
Franklin India Short Term Income Plan -  Retail Plan - Direct - Quarterly - IDCW,1486.6800
Franklin India Short Term Income Plan -  Retail Plan - Direct - Weekly - IDCW,1207.6597
Franklin India Short Term Income Plan -  Retail Plan - Monthly - IDCW,1399.0499
Franklin India Short Term Income Plan -  Retail Plan - Quarterly - IDCW,1455.4443
Franklin India Short Term Income Plan -  Retail Plan - Weekly - IDCW,1267.1984
Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,5032.5093
Franklin India Short Term Income Plan - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Institutional Plan Growth Option,0.0000
Franklin India Short Term Income Plan - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Retail Plan Growth Option,0.0000
Franklin India Short term Income Plan- Institutional Plan- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Option,78.6227
Franklin India Short term Income Plan- Retail Plan- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct-Growth Option,100.3263
Franklin India Short term Income Plan- Retail Plan- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Option,94.9940
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Monthly Dividend Option,0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Option,0.0000
Franklin India Short Term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Option,0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Option,0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Monthly - IDCW,29.1433
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Quarterly - IDCW,30.2205
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Weekly - IDCW,24.4747
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Monthly - IDCW,27.1982
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Quarterly - IDCW,28.1339
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Weekly - IDCW,24.3883
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Monthly - IDCW,0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Quarterly - IDCW,0.0000
Franklin India Short Term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Monthly - IDCW,0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Quarterly - IDCW,0.0000
Franklin India Short term Income Plan-Institutional Plan- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option,0.0000
Franklin India Short-term Income Plan- Retail Plan - Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Growth Option,0.0000
Franklin India Short-Term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option,0.0000
Franklin India Short-term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Weekly Dividend Option,0.0000
Franklin India Short-term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Weekly - IDCW,0.0000
Franklin India Short-Term Income Plan-Growth,5013.7568
Franklin India Short-Term Income Plan-Institutional Plan - Growth,4146.2887
Franklin India Short-Term Income Plan-Institutional Plan - Monthly Dividend,0.0000
Franklin India Short-term Income Plan-Retail Plan- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Weekly Dividend Option,0.0000
Franklin India Short-term Income Plan-Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Weekly - IDCW,0.0000
Franklin India Short-Term Income Plan-Weekly Bonus,0.0000
 
HDFC Mutual Fund
 
HDFC Short Term  Debt Fund - Fortnightly IDCW - Direct Plan,10.3226
HDFC Short Term  Debt Fund - Fortnightly IDCW Option,10.2155
HDFC Short Term  Debt Fund - Growth Option,27.1754
HDFC Short Term  Debt Fund - Growth Option - Direct Plan,27.8687
HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,17.7595
HDFC Short Term  Debt Fund - Normal IDCW Option,17.3993
 
HSBC Mutual Fund
 
HSBC Short Duration Fund -  Regular Plan - Monthly IDCW,11.0884
HSBC Short Duration Fund - Bonus,22.6705
HSBC Short Duration Fund - Direct Annual IDCW,12.3634
HSBC Short Duration Fund - Direct Growth,23.7933
HSBC Short Duration Fund - Direct Plan -  Monthly IDCW,11.7629
HSBC Short Duration Fund - Direct Quarterly IDCW,11.4654
HSBC Short Duration Fund - Regular Annual IDCW,11.9131
HSBC Short Duration Fund - Regular Growth,22.6707
HSBC Short Duration Fund - Regular Quarterly IDCW,10.7019
 
ICICI Prudential Mutual Fund
 
ICICI Prudential Short Term Fund - Bonus,42.3355
ICICI Prudential Short Term Fund - Direct Plan - Bonus,40.9620
ICICI Prudential Short Term Fund - Direct Plan - Growth Option,55.1059
ICICI Prudential Short Term Fund - Direct Plan - Half Yearly IDCW,13.7741
ICICI Prudential Short Term Fund - Direct Plan - Monthly IDCW,12.7335
ICICI Prudential Short Term Fund - Direct Plan - Reinvestment of IDCW Fortnightly,12.8230
ICICI Prudential Short Term Fund - Growth Option,51.1728
ICICI Prudential Short Term Fund - Half Yearly IDCW,13.4958
ICICI Prudential Short Term Fund - Reinvestment of IDCW Fortnightly,12.2409
ICICI Prudential Short Term Fund - Monthly IDCW,12.1150
ICICI Prudential Short Term Fund - Institutional Plan - Dividend Monthly,12.6927
ICICI Prudential Short Term Fund-Institutional Growth,43.8071
ICICI Prudential Short Term Fund-Institutional Plan-Dividend Fortnightly,12.8807
 
IDBI Mutual Fund
 
IDBI Short Term Bond Fund Growth,23.5916
IDBI Short Term Bond Fund Growth Direct,25.5025
IDBI Short Term Bond Fund Monthly IDCW,12.2038
IDBI Short Term Bond Fund Monthly IDCW Direct,15.4462
IDBI Short Term Bond Fund Weekly IDCW,12.4651
IDBI Short Term Bond Fund Weekly IDCW Direct,13.6581
 
Indiabulls Mutual Fund
 
Indiabulls Short Term Fund - Direct Plan - Growth Option,2033.18
Indiabulls Short Term Fund - Regular Plan - Growth Option,1811.8902
Indiabulls Short Term Fund- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1015.6057
Indiabulls Short Term Fund- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1017.9666
Indiabulls Short Term Fund- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1013.6929
Indiabulls Short Term Fund- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1016.8242
Indiabulls Short Term Fund- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1023.3104
Indiabulls Short Term Fund- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1013.7184
 
Invesco Mutual Fund
 
Invesco India Short Term Fund - Daily IDCW (Reinvestment),1036.8661
Invesco India Short Term Fund - Direct Plan - Daily IDCW (Reinvestment),1023.5517
Invesco India Short Term Fund - Direct Plan - Growth,3336.6294
Invesco India Short Term Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),2195.6603
Invesco India Short Term Fund - Direct Plan -Discretionary IDCW (Payout / Reinvestment),2354.0371
Invesco India Short Term Fund - Direct Plan -Weekly IDCW (Reinvestment),1020.2811
Invesco India Short Term Fund - Growth,3056.0946
Invesco India Short Term Fund - Monthly IDCW (Payout / Reinvestment),1050.5524
Invesco India Short Term Fund - Plan B - Growth,3045.4574
Invesco India Short Term Fund - Plan B - Monthly IDCW (Payout / Reinvestment),1997.554
Invesco India Short Term Fund - Plan B - Weekly IDCW (Reinvestment),1016.6202
Invesco India Short Term Fund - Weekly IDCW (Reinvestment),1020.1143
Invesco India Short Term Fund- Discretionary IDCW (Payout / Reinvestment),2279.6811
 
JM Financial Mutual Fund
 
JM Short Duration Fund (Direct) - Growth,10.4832
JM Short Duration Fund (Direct) - IDCW,10.4833
JM Short Duration Fund (Regular) - Growth,10.4182
JM Short Duration Fund (Regular) - IDCW,10.4183
JM Short Term Fund (Direct) - Daily Dividend Option,14.6036
JM Short Term Fund (Direct) - Dividend Option,10.6757
JM Short Term Fund (Direct) - Growth Option,26.9629
JM Short Term Fund - Daily Dividend Option,14.0738
JM Short Term Fund - Dividend Option,10.6037
JM Short Term Fund - Growth Option,26.4425
JM Short Term Fund - Regular Plan - Daily Dividend Option,13.9335
JM Short Term Fund - Regular Plan - Dividend Option,11.6715
JM Short Term Fund - Regular Plan - Growth Option,36.0763
 
Kotak Mahindra Mutual Fund
 
Kotak Bond Short Term Plan - Direct - Standard Income Distribution cum capital withdrawal option,13.6981
Kotak Bond Short Term Plan - Regular Plan - Normal Dividend,10.5863
Kotak Bond Short Term Plan-(Growth),44.7073
Kotak Bond Short Term Plan-(Growth) - Direct,48.4111
Kotak Bond Short Term Plan-(Payout of Income Distribution cum capital withdrawal option),10.0545
 
LIC Mutual Fund
 
LIC MF Short Term Debt Fund-Direct Plan-Growth,13.1493
LIC MF Short Term Debt Fund-Direct Plan-IDCW,13.1493
LIC MF Short Term Debt Fund-Regular Plan-Growth,12.5696
LIC MF Short Term Debt Fund-Regular Plan-IDCW,12.5696
 
Mahindra Manulife Mutual Fund
 
Mahindra Manulife Short Duration Fund - Direct Plan - IDCW,10.7815
Mahindra Manulife Short Duration Fund - Direct Plan -Growth,11.1903
Mahindra Manulife Short Duration Fund - Regular Plan - Growth,10.9538
Mahindra Manulife Short Duration Fund - Regular Plan - IDCW,10.5452
 
Mirae Asset Mutual Fund
 
Mirae Asset Short Term Fund -Direct Plan- Growth,14.0983
Mirae Asset Short Term Fund Direct IDCW,14.0794
Mirae Asset Short Term Fund Regular IDCW,13.5325
Mirae Asset Short Term Fund- Regular Plan -Growth,13.5296
 
Nippon India Mutual Fund
 
NIPPON INDIA SHORT TERM FUND - Direct Plan - IDCW Option,19.6192
NIPPON INDIA SHORT TERM FUND - Direct Plan - MONTHLY IDCW Option,11.6797
NIPPON INDIA SHORT TERM FUND - Direct Plan - QUARTERLY IDCW OPTION,15.1956
Nippon India Short Term Fund - Direct Plan Growth Plan - Growth Option,48.2751
NIPPON INDIA SHORT TERM FUND - IDCW Option,18.2914
NIPPON INDIA SHORT TERM FUND - MONTHLY IDCW Option,11.4587
NIPPON INDIA SHORT TERM FUND - QUARTERLY IDCW OPTION,14.8513
Nippon India Short Term Fund-Growth Plan,44.9720
 
PGIM India Mutual Fund
 
PGIM India Short Duration Fund - Annual Bonus,24.3014
PGIM India Short Duration Fund - Annual Dividend,10.0598
PGIM India Short Duration Fund - Bonus,17.6687
PGIM India Short Duration Fund - Direct Plan - Growth,41.9895
PGIM India Short Duration Fund - Direct Plan - Monthly Dividend,12.2336
PGIM India Short Duration Fund - Direct Plan - Quarterly Dividend,10.7849
PGIM India Short Duration Fund - Growth,38.6109
PGIM India Short Duration Fund - Half Yearly Bonus,14.7284
PGIM India Short Duration Fund - Monthly Dividend,11.555
PGIM India Short Duration Fund - Quarterly Dividend,10.179
PGIM India Short Maturity Fund - Direct Plan - Annual Bonus,23.5281
PGIM India Short Maturity Fund - Direct Plan - Annual Dividend,10.1326
PGIM India Short Maturity Fund - Direct Plan - Half Yearly Bonus,12.7489
PGIM India Short Maturity Fund - Direct Plan - Weekly Dividend,9.5938
PGIM India Short Maturity Fund - Institutional Plan - Growth,20.5151
PGIM India Short Maturity Fund - Premium Plus - Growth,17.8274
PGIM India Short Maturity Fund - Premium Plus - Quarterly Dividend,9.175
PGIM India Short Maturity Fund - Premium Plus Plan - Monthly Dividend,10.045
PGIM India Short Maturity Fund - Weekly Dividend,9.3589
 
SBI Mutual Fund
 
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),12.9127
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),14.2358
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),12.8930
SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH,31.0811
SBI Short Term Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),16.1443
SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH,28.8804
SBI Short Term Debt Fund - Direct Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),19.4525
SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),12.6504
SBI Short Term Debt Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),15.1878
SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH,27.4708
SBI Short Term Debt Fund - Regular Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),12.4432
SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),12.4555
 
Sundaram Mutual Fund
 
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Plan - Monthly,12.9905
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Annual IDCW,13.2195
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Fortnightly IDCW,12.8936
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Halfyearly IDCW,13.3756
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Quarterly IDCW,13.5330
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Weekly IDCW,12.8936
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Fortnightly IDCW,12.8582
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Halfyearly IDCW,13.2292
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Plan Annual IDCW,13.0749
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Principal Units,13.6978
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Quarterly IDCW,13.3870
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Weekly IDCW,12.8582
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Direct Plan - Growth Option,40.5383
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Growth Plan,37.9205
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Income Distribution CUM Capital Withdrawal Option - Monthly,12.9506
 
Tata Mutual Fund
 
Tata Short Term Bond Fund - Direct Plan - Growth Option,44.9671
Tata Short Term Bond Fund -Regular Plan- Growth Option,41.3530
Tata Short Term Bond Fund Direct Plan - Monthly Payout of IDCW Option,20.4205
Tata Short Term Bond Fund- Direct Plan - Periodic Payout of IDCW Option,23.8575
Tata Short Term Bond Fund- Regular Plan - Monthly Payout of IDCW Option,18.6732
Tata Short Term Bond Fund- Regular Plan - Periodic Payout of IDCW Option,21.9097
 
Trust Mutual Fund
 
TRUSTMF Short Term Fund-Direct Plan-Growth,1087.0924
TRUSTMF Short Term Fund-Direct Plan-Monthly Income Distribution Cum Capital Withdrawal,1034.3348
TRUSTMF Short Term Fund-Direct Plan-Quarterly Income Distribution Cum Capital Withdrawal,1040.365
TRUSTMF Short Term Fund-Direct Plan-Weekly Income Distribution Cum Capital Withdrawal,1027.3281
TRUSTMF Short Term Fund-Regular Plan-Growth,1077.464
TRUSTMF Short Term Fund-Regular Plan-Monthly Income Distribution Cum Capital Withdrawal,1028.6897
TRUSTMF Short Term Fund-Regular Plan-Quarterly Income Distribution Cum Capital Withdrawal,1030.6939
TRUSTMF Short Term Fund-Regular Plan-Weekly Income Distribution Cum Capital Withdrawal,1024.432
 
UTI Mutual Fund
 
UTI - Short Term Income Fund - Direct Plan - Growth Option,28.5274
UTI - Short Term Income Fund - Direct Plan - Half Yearly Dividend Option,11.6742
UTI - Short Term Income Fund - Discontinued Regular Option - Dividend Sub Option,20.2758
UTI - Short Term Income Fund - Discontinued Regular Option -Growth Sub Option,38.3556
UTI - Short Term Income Fund - Regular Plan - Growth Option,27.1032
UTI Short Term Income Fund - Direct Plan - Annual IDCW,12.0673
UTI Short Term Income Fund - Direct Plan - Flexi IDCW,15.7567
UTI Short Term Income Fund - Direct Plan - Monthly IDCW,10.5005
UTI Short Term Income Fund - Direct Plan - Quarterly IDCW,16.1302
UTI Short Term Income Fund - Regular Plan - Annual IDCW,11.9858
UTI Short Term Income Fund - Regular Plan - Flexi IDCW,15.4761
UTI Short Term Income Fund - Regular Plan - Half-Yearly IDCW,11.6098
UTI Short Term Income Fund - Regular Plan - Monthly IDCW,11.7181
